tract_split,Year,City,LACity,Community_Name,SPA,sd,cd,ca_ssd,us_cd,ca_sad,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totSafeParkSingAdult,totSafeParkFamHH,totSafeParkFamMem,totCars,totVans,totCampers,totTents,totEncamp,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totESPeople,totTHPeople,totSHPeople,totSheltPeople
186203_q2,2024,Los Angeles city,1,Los Angeles city,4,1,1,26,34,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186301,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,34,52,2,0,0,0,0,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186302,2024,Los Angeles city,1,Los Angeles city,4,1,1,26,34,52,1,0,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186401_r1,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,2,0,0,0,0,0,1,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186401_r2,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,34,52,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186403,2024,Los Angeles city,1,Los Angeles city,4,1,1,26,34,52,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186404,2024,Los Angeles city,1,Los Angeles city,4,1,1,26,34,52,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187101,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187102_x1,2024,Los Angeles city,1,Los Angeles city,4,1,1,26,34,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187102_x2,2024,Los Angeles city,1,Los Angeles city,4,1,1,26,34,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187102_x3,2024,Los Angeles city,1,Los Angeles city,4,1,1,26,34,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187102_x4,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187200_q1,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187200_q2,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187200_q3,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,34,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187300_x1,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187300_x2,2024,Los Angeles city,1,Los Angeles city,4,1,4,26,30,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187300_x3,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187300_x4,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188100,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,3,0,0,0,0,0,2,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188201_q1,2024,Los Angeles city,1,Los Angeles city,4,5,4,26,30,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188201_q2,2024,Los Angeles city,1,Los Angeles city,4,5,4,26,30,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188201_q3,2024,Los Angeles city,1,Los Angeles city,4,5,4,26,30,52,4,0,0,0,0,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188202,2024,Los Angeles city,1,Los Angeles city,4,5,4,26,30,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188300,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189101,2024,Los Angeles city,1,Los Angeles city,4,5,4,26,30,52,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189102,2024,Los Angeles city,1,Los Angeles city,4,5,4,26,30,52,6,0,0,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189201,2024,Los Angeles city,1,Los Angeles city,4,5,4,26,30,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189202_r1,2024,Los Angeles city,1,Los Angeles city,4,5,4,26,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189202_r2,2024,Los Angeles city,1,Los Angeles city,4,5,4,26,30,52,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189300_q1,2024,Los Angeles city,1,Los Angeles city,4,5,4,26,30,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189300_q2,2024,Los Angeles city,1,Los Angeles city,4,5,4,24,30,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189300_q3,2024,Los Angeles city,1,Los Angeles city,4,5,4,26,30,52,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189400,2024,Los Angeles city,1,Los Angeles city,4,5,4,24,30,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189501,2024,Los Angeles city,1,Los Angeles city,4,5,4,24,30,51,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189502,2024,Los Angeles city,1,Los Angeles city,4,5,4,24,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189600_q1,2024,Los Angeles city,1,Los Angeles city,4,5,4,24,30,51,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189600_q2,2024,Los Angeles city,1,Los Angeles city,4,5,4,24,30,51,5,0,0,0,0,0,1,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189702,2024,Los Angeles city,1,Los Angeles city,4,5,4,24,30,51,3,0,0,0,0,0,0,0,0,1,2,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,109
189703_q1,2024,Los Angeles city,1,Los Angeles city,4,5,4,24,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189703_q2,2024,Los Angeles city,1,Los Angeles city,4,5,4,24,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189703_q3,2024,Los Angeles city,1,Los Angeles city,4,5,4,24,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189703_q4,2024,Los Angeles city,1,Los Angeles city,4,5,4,24,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189704,2024,Los Angeles city,1,Los Angeles city,4,5,4,24,30,51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189801_x1,2024,Los Angeles city,1,Los Angeles city,4,3,4,24,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189801_x2,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189802,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189903,2024,Los Angeles city,1,Los Angeles city,4,3,4,24,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189904,2024,Los Angeles city,1,Los Angeles city,4,3,4,24,30,51,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189905_x1,2024,Los Angeles city,1,Los Angeles city,4,3,4,24,30,51,3,0,0,0,0,0,0,0,0,3,2,0,36,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,85
189905_x2,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,7,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189906,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,10,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189907,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,1,0,0,0,0,0,0,0,0,1,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23
190101_q1,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190101_q2,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,6,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190102,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,7,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190201_q1,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190201_q2,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,16,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190202,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,10,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190302,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,6,0,0,0,0,0,2,0,0,6,0,0,0,0,8,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,6,0,19
190303,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190401_x1,2024,Los Angeles city,1,Los Angeles city,4,1,4,26,30,51,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190401_x2,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190402_x1,2024,Los Angeles city,1,Los Angeles city,4,1,4,26,30,51,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190402_x2,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190510_y1,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,51,13,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190510_y2,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,51,0,0,0,0,0,0,0,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190520,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,51,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190701,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,40,0,0,0,0,0,4,0,0,3,3,59,0,0,2,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,61,14,0,75
190702,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,13,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190801_q1,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,51,9,0,0,0,0,0,3,1,0,4,0,80,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,113
190801_q2,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190802,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,5,0,0,0,0,0,1,0,3,2,0,44,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,51
190901,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,0,0,0,4,0,0,27,0,0,0,0,0,0,0,0,0,0,61,31,0,92
190902,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,51,0,0,0,0,0,0,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191000_q1,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,51,13,0,0,0,0,0,2,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191000_q2,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,21,0,0,0,0,0,5,0,3,14,0,23,0,0,32,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,55,15,0,70
191000_q3,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191110,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,51,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191120_q1,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191120_q2,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,51,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191201_q1,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191201_q2,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,51,16,0,0,0,0,0,0,3,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191203,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,51,0,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191204,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,28,0,28
191301_q1,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191301_q2,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,2,0,0,0,0,0,0,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191302_q1,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191302_q2,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191410,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,4,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191420,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,5,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191500,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,54,5,0,0,0,0,0,10,12,6,1,3,10,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18
191610,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,51,11,0,0,0,0,0,0,0,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191620,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,54,0,0,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191710,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,51,1,0,0,0,0,0,10,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191720,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,51,11,0,0,0,0,0,11,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191810_q1,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,51,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191810_q2,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,1,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191820_q1,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191820_q2,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191820_q3,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191901,2024,Los Angeles city,1,Los Angeles city,4,3,13,24,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,12,0,0,31,0,0,0,0,0,0,0,0,0,0,31,43,0,74
191902_x1,2024,Los Angeles city,1,Los Angeles city,4,3,5,26,30,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191902_x2,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,51,6,0,0,0,0,0,0,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192001,2024,Los Angeles city,1,Los Angeles city,4,3,5,24,30,51,6,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192002,2024,Los Angeles city,1,Los Angeles city,4,3,5,24,30,51,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192300_x1,2024,Los Angeles city,1,Los Angeles city,4,3,5,26,30,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192300_x2,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192410,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,51,1,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192420,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,51,8,0,0,0,0,0,1,8,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192510_x1,2024,Los Angeles city,1,Los Angeles city,4,3,10,26,34,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192510_x2,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,34,54,1,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192520,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,34,54,4,0,0,0,0,0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192610_q1,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,30,54,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192610_q2,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,34,54,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192620,2024,Los Angeles city,1,Los Angeles city,4,3,13,26,34,54,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192700_q1,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,30,52,1,0,0,0,0,0,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192700_q2,2024,Los Angeles city,1,Los Angeles city,4,1,13,26,34,54,8,0,0,0,0,0,5,2,2,6,1,138,12,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,190
194101,2024,Los Angeles city,1,Los Angeles city,4,3,4,24,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194102,2024,Los Angeles city,1,Los Angeles city,4,3,4,24,30,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194200_q1,2024,Los Angeles city,1,Los Angeles city,4,3,4,24,32,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194200_q2,2024,Los Angeles city,1,Los Angeles city,4,3,4,24,32,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194300,2024,Los Angeles city,1,Los Angeles city,4,3,4,24,32,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
